HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data)
Provider;MINES ParisTech / Armines / Transvalor (France)
More information at;http://www.soda-is.com
Site latitude (positive means North);32.680
Site longitude (positive means East);-4.733
Elevation (m);1477
Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
Date beginning;2005-01-01
Date end;2005-12-31
Time reference (decimal hour);TU
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Irradiance (W/m2);Irradiance averaged over the period (-999 if no data)
Lower bound (W/m2);Uncertainty in irradiance. Lower bound
Upper bound (W/m2);Uncertainty in irradiance. Upper bound. There is a 68% chance that the actual value is comprised between lower and upper bounds
Code;0: no data; 1: sun below horizon; 2: satellite assessment; 5: interpolation in time
Top of Atmosphere (W/m2);Irradiance averaged over the period at the top of the atmosphere (extraterrestrial)
Clear-Sky (W/m2);Typical irradiance averaged over the period if the sky were clear
Irradiation (Wh/m2);Irradiation over the period (-999 if no data)

Hourly mean irradiance and irradiation from HelioClim-3
Year;Month;Day;Time;Irradiance;Lower bound;Upper bound;Code;Top of Atmosphere;Clear-Sky;Irradiation;
2005;6;14;10.0000;815;761;885;2;1038;843;815;
2005;6;14;11.0000;957;904;1056;2;1191;983;957;
2005;6;14;12.0000;1045;1005;1148;2;1281;1066;1045;
2005;6;14;13.0000;1063;1022;1168;2;1303;1086;1063;
2005;6;14;14.0000;989;934;1091;2;1255;1041;989;
2005;6;14;15.0000;889;830;966;2;1141;934;889;
2005;6;14;16.0000;738;675;815;2;969;774;738;
2005;6;14;17.0000;551;451;592;2;750;574;551;
2005;6;14;18.0000;328;250;370;2;498;352;328;
2005;6;14;19.0000;111;47;126;2;232;135;111;
2005;6;14;20.0000;5;1;8;5;19;8;5;
2005;6;14;21.0000;0;0;0;1;0;0;0;
2005;6;14;22.0000;0;0;0;1;0;0;0;
2005;6;14;23.0000;0;0;0;1;0;0;0;
2005;6;14;24.0000;0;0;0;1;0;0;0;
2005;6;15;01.0000;0;0;0;1;0;0;0;
2005;6;15;02.0000;0;0;0;1;0;0;0;
2005;6;15;03.0000;0;0;0;1;0;0;0;
2005;6;15;04.0000;0;0;0;1;0;0;0;
2005;6;15;05.0000;0;0;0;1;0;0;0;
2005;6;15;06.0000;24;6;31;5;73;33;24;
2005;6;15;07.0000;179;97;201;2;331;203;179;
2005;6;15;08.0000;401;337;458;2;593;425;401;
2005;6;15;09.0000;615;563;680;2;835;640;615;
2005;6;15;10.0000;795;740;897;2;1038;825;795;
2005;6;15;11.0000;931;879;1027;2;1190;964;931;
2005;6;15;12.0000;1020;981;1121;2;1281;1047;1020;
2005;6;15;13.0000;1041;1001;1144;2;1303;1067;1041;
2005;6;15;14.0000;970;915;1070;2;1255;1021;970;
2005;6;15;15.0000;870;813;945;2;1141;915;870;
2005;6;15;16.0000;719;658;795;2;969;755;719;
2005;6;15;17.0000;532;436;572;2;750;555;532;
2005;6;15;18.0000;314;239;354;2;499;334;314;
2005;6;15;19.0000;102;43;116;2;233;124;102;
2005;6;15;20.0000;5;1;7;5;19;7;5;
2005;6;15;21.0000;0;0;0;1;0;0;0;
2005;6;15;22.0000;0;0;0;1;0;0;0;
2005;6;15;23.0000;0;0;0;1;0;0;0;
2005;6;15;24.0000;0;0;0;1;0;0;0;
2005;6;16;01.0000;0;0;0;1;0;0;0;
2005;6;16;02.0000;0;0;0;1;0;0;0;
2005;6;16;03.0000;0;0;0;1;0;0;0;
2005;6;16;04.0000;0;0;0;1;0;0;0;
2005;6;16;05.0000;0;0;0;1;0;0;0;
2005;6;16;06.0000;22;4;32;5;73;31;22;
2005;6;16;07.0000;170;92;191;2;331;198;170;
2005;6;16;08.0000;393;319;460;2;594;420;393;
2005;6;16;09.0000;609;558;673;2;835;636;609;
2005;6;16;10.0000;787;733;888;2;1038;822;787;
2005;6;16;11.0000;921;869;1016;2;1190;962;921;
2005;6;16;12.0000;1014;976;1114;2;1281;1046;1014;
2005;6;16;13.0000;1038;998;1140;2;1303;1066;1038;
2005;6;16;14.0000;969;915;1069;2;1255;1021;969;
2005;6;16;15.0000;880;822;956;2;1141;915;880;
2005;6;16;16.0000;719;658;794;2;969;755;719;
2005;6;16;17.0000;532;435;571;2;750;556;532;
2005;6;16;18.0000;312;238;352;2;499;335;312;
2005;6;16;19.0000;102;43;115;2;233;124;102;
2005;6;16;20.0000;5;1;7;5;19;7;5;
2005;6;16;21.0000;0;0;0;1;0;0;0;
2005;6;16;22.0000;0;0;0;1;0;0;0;
2005;6;16;23.0000;0;0;0;1;0;0;0;
2005;6;16;24.0000;0;0;0;1;0;0;0;
2005;6;17;01.0000;0;0;0;1;0;0;0;
2005;6;17;02.0000;0;0;0;1;0;0;0;
2005;6;17;03.0000;0;0;0;1;0;0;0;
2005;6;17;04.0000;0;0;0;1;0;0;0;
2005;6;17;05.0000;0;0;0;1;0;0;0;
2005;6;17;06.0000;22;6;28;5;70;30;22;
2005;6;17;07.0000;172;93;193;2;327;197;172;
2005;6;17;08.0000;395;321;462;2;590;418;395;
2005;6;17;09.0000;611;559;675;2;831;633;611;
2005;6;17;10.0000;790;735;892;2;1035;819;790;
2005;6;17;11.0000;933;880;1029;2;1188;959;933;
2005;6;17;12.0000;1022;983;1122;2;1279;1043;1022;
2005;6;17;13.0000;1042;1003;1145;2;1303;1063;1042;
2005;6;17;14.0000;976;921;1076;2;1256;1017;976;
2005;6;17;15.0000;868;810;942;2;1144;909;868;
2005;6;17;16.0000;714;654;789;2;972;749;714;
2005;6;17;17.0000;526;422;585;2;754;549;526;
2005;6;17;18.0000;307;234;347;2;503;328;307;
2005;6;17;19.0000;99;42;113;2;238;121;99;
2005;6;17;20.0000;5;1;7;5;21;7;5;
2005;6;17;21.0000;0;0;0;1;0;0;0;
2005;6;17;22.0000;0;0;0;1;0;0;0;
2005;6;17;23.0000;0;0;0;1;0;0;0;
2005;6;17;24.0000;0;0;0;1;0;0;0;
2005;6;18;01.0000;0;0;0;1;0;0;0;
2005;6;18;02.0000;0;0;0;1;0;0;0;
2005;6;18;03.0000;0;0;0;1;0;0;0;
2005;6;18;04.0000;0;0;0;1;0;0;0;
2005;6;18;05.0000;0;0;0;1;0;0;0;
2005;6;18;06.0000;21;6;28;5;71;30;21;
2005;6;18;07.0000;167;90;188;2;327;193;167;
2005;6;18;08.0000;388;315;454;2;590;412;388;
2005;6;18;09.0000;601;550;665;2;831;626;601;
2005;6;18;10.0000;780;726;880;2;1035;811;780;
2005;6;18;11.0000;920;868;1015;2;1188;950;920;
2005;6;18;12.0000;1006;967;1105;2;1279;1032;1006;
2005;6;18;13.0000;1029;990;1131;2;1303;1052;1029;
2005;6;18;14.0000;965;910;1064;2;1256;1007;965;
2005;6;18;15.0000;859;803;933;2;1144;901;859;
2005;6;18;16.0000;693;635;766;2;972;742;693;
2005;6;18;17.0000;448;310;524;2;754;543;448;
2005;6;18;18.0000;215;120;266;2;504;324;215;
2005;6;18;19.0000;81;21;105;2;238;119;81;
2005;6;18;20.0000;4;1;6;5;21;7;4;
2005;6;18;21.0000;0;0;0;1;0;0;0;
2005;6;18;22.0000;0;0;0;1;0;0;0;
2005;6;18;23.0000;0;0;0;1;0;0;0;
2005;6;18;24.0000;0;0;0;1;0;0;0;
2005;6;19;01.0000;0;0;0;1;0;0;0;
2005;6;19;02.0000;0;0;0;1;0;0;0;
2005;6;19;03.0000;0;0;0;1;0;0;0;
2005;6;19;04.0000;0;0;0;1;0;0;0;
2005;6;19;05.0000;0;0;0;1;0;0;0;
2005;6;19;06.0000;23;6;30;5;71;32;23;
2005;6;19;07.0000;174;94;196;2;327;200;174;
2005;6;19;08.0000;396;321;463;2;590;419;396;
2005;6;19;09.0000;608;556;672;2;831;632;608;
2005;6;19;10.0000;781;727;881;2;1035;815;781;
2005;6;19;11.0000;916;864;1010;2;1188;953;916;
2005;6;19;12.0000;1007;968;1106;2;1279;1034;1007;
2005;6;19;13.0000;1031;992;1133;2;1302;1052;1031;
2005;6;19;14.0000;965;911;1065;2;1256;1004;965;
2005;6;19;15.0000;850;794;923;2;1144;896;850;
2005;6;19;16.0000;694;635;767;2;972;734;694;
2005;6;19;17.0000;511;410;569;2;754;533;511;
2005;6;19;18.0000;295;202;343;2;504;314;295;
2005;6;19;19.0000;83;22;108;2;238;113;83;
2005;6;19;20.0000;4;1;6;5;21;7;4;
2005;6;19;21.0000;0;0;0;1;0;0;0;
2005;6;19;22.0000;0;0;0;1;0;0;0;
2005;6;19;23.0000;0;0;0;1;0;0;0;
2005;6;19;24.0000;0;0;0;1;0;0;0;
2005;6;20;01.0000;0;0;0;1;0;0;0;
2005;6;20;02.0000;0;0;0;1;0;0;0;
2005;6;20;03.0000;0;0;0;1;0;0;0;
2005;6;20;04.0000;0;0;0;1;0;0;0;
2005;6;20;05.0000;0;0;0;1;0;0;0;
2005;6;20;06.0000;19;3;28;5;71;27;19;
2005;6;20;07.0000;154;65;174;2;327;176;154;
2005;6;20;08.0000;364;296;426;2;590;385;364;
2005;6;20;09.0000;572;505;685;2;831;593;572;
2005;6;20;10.0000;748;696;844;2;1035;775;748;
2005;6;20;11.0000;888;838;980;2;1188;913;888;
2005;6;20;12.0000;948;895;1046;2;1279;995;948;
2005;6;20;13.0000;707;605;887;5;1302;1012;707;
2005;6;20;14.0000;346;237;493;2;1256;964;346;
2005;6;20;15.0000;361;306;527;2;1143;855;361;
2005;6;20;16.0000;253;193;395;2;972;696;253;
2005;6;20;17.0000;235;120;316;2;754;501;235;
2005;6;20;18.0000;201;102;270;2;504;291;201;
2005;6;20;19.0000;36;0;57;2;238;103;36;
2005;6;20;20.0000;2;0;4;5;21;6;2;
2005;6;20;21.0000;0;0;0;1;0;0;0;
2005;6;20;22.0000;0;0;0;1;0;0;0;
2005;6;20;23.0000;0;0;0;1;0;0;0;
2005;6;20;24.0000;0;0;0;1;0;0;0;
2005;6;21;01.0000;0;0;0;1;0;0;0;
2005;6;21;02.0000;0;0;0;1;0;0;0;
2005;6;21;03.0000;0;0;0;1;0;0;0;
2005;6;21;04.0000;0;0;0;1;0;0;0;
2005;6;21;05.0000;0;0;0;1;0;0;0;
2005;6;21;06.0000;19;3;27;5;71;27;19;
2005;6;21;07.0000;118;31;154;2;327;181;118;
2005;6;21;08.0000;248;179;340;2;590;395;248;
2005;6;21;09.0000;384;348;545;2;831;607;384;
2005;6;21;10.0000;758;705;855;2;1035;793;758;
2005;6;21;11.0000;888;838;979;2;1188;935;888;
2005;6;21;12.0000;969;915;1069;2;1279;1020;969;
2005;6;21;13.0000;932;879;1028;2;1302;1040;932;
2005;6;21;14.0000;611;511;804;2;1256;993;611;
2005;6;21;15.0000;611;519;754;2;1143;885;611;
2005;6;21;16.0000;369;311;549;2;972;724;369;
2005;6;21;17.0000;212;122;326;2;754;523;212;
2005;6;21;18.0000;166;43;215;2;504;306;166;
2005;6;21;19.0000;54;9;79;5;238;109;54;
2005;6;21;20.0000;3;0;5;5;21;7;3;
2005;6;21;21.0000;0;0;0;1;0;0;0;
2005;6;21;22.0000;0;0;0;1;0;0;0;
2005;6;21;23.0000;0;0;0;1;0;0;0;
2005;6;21;24.0000;0;0;0;1;0;0;0;
2005;6;22;01.0000;0;0;0;1;0;0;0;
2005;6;22;02.0000;0;0;0;1;0;0;0;
2005;6;22;03.0000;0;0;0;1;0;0;0;
2005;6;22;04.0000;0;0;0;1;0;0;0;
2005;6;22;05.0000;0;0;0;1;0;0;0;
2005;6;22;06.0000;18;3;26;5;68;26;18;
2005;6;22;07.0000;149;64;169;2;323;175;149;
2005;6;22;08.0000;360;292;421;2;585;386;360;
2005;6;22;09.0000;530;468;635;2;827;596;530;
2005;6;22;10.0000;720;640;872;2;1032;779;720;
2005;6;22;11.0000;885;835;976;2;1186;920;885;
2005;6;22;12.0000;981;926;1082;2;1278;1017;981;
2005;6;22;13.0000;534;442;697;2;1302;1038;534;
2005;6;22;14.0000;202;78;306;2;1257;993;202;
2005;6;22;15.0000;210;127;330;2;1145;887;210;
2005;6;22;16.0000;183;98;299;2;975;729;183;
2005;6;22;17.0000;138;0;217;2;758;531;138;
2005;6;22;18.0000;92;0;145;2;508;315;92;
2005;6;22;19.0000;37;0;58;2;243;115;37;
2005;6;22;20.0000;3;0;5;5;23;8;3;
2005;6;22;21.0000;0;0;0;1;0;0;0;
2005;6;22;22.0000;0;0;0;1;0;0;0;
2005;6;22;23.0000;0;0;0;1;0;0;0;
2005;6;22;24.0000;0;0;0;1;0;0;0;
2005;6;23;01.0000;0;0;0;1;0;0;0;
2005;6;23;02.0000;0;0;0;1;0;0;0;
2005;6;23;03.0000;0;0;0;1;0;0;0;
2005;6;23;04.0000;0;0;0;1;0;0;0;
2005;6;23;05.0000;0;0;0;1;0;0;0;
2005;6;23;06.0000;19;3;28;5;68;27;19;
2005;6;23;07.0000;159;68;180;2;323;185;159;
2005;6;23;08.0000;381;309;445;2;585;403;381;
2005;6;23;09.0000;594;547;680;2;827;618;594;
2005;6;23;10.0000;772;718;871;2;1032;804;772;
2005;6;23;11.0000;908;857;1001;2;1185;944;908;
2005;6;23;12.0000;999;943;1102;2;1277;1029;999;
2005;6;23;13.0000;1006;968;1105;2;1302;1052;1006;
2005;6;23;14.0000;954;900;1052;2;1257;1012;954;
2005;6;23;15.0000;845;789;918;2;1145;917;845;
2005;6;23;16.0000;703;643;776;2;975;761;703;
2005;6;23;17.0000;488;391;543;2;758;566;488;
2005;6;23;18.0000;328;249;370;2;508;348;328;
2005;6;23;19.0000;105;45;119;2;242;135;105;
2005;6;23;20.0000;6;1;8;5;23;9;6;
2005;6;23;21.0000;0;0;0;1;0;0;0;
2005;6;23;22.0000;0;0;0;1;0;0;0;
2005;6;23;23.0000;0;0;0;1;0;0;0;
2005;6;23;24.0000;0;0;0;1;0;0;0;
2005;6;24;01.0000;0;0;0;1;0;0;0;
2005;6;24;02.0000;0;0;0;1;0;0;0;
2005;6;24;03.0000;0;0;0;1;0;0;0;
2005;6;24;04.0000;0;0;0;1;0;0;0;
2005;6;24;05.0000;0;0;0;1;0;0;0;
2005;6;24;06.0000;22;6;29;5;67;31;22;
2005;6;24;07.0000;177;95;199;2;322;202;177;
2005;6;24;08.0000;401;337;457;2;585;423;401;
2005;6;24;09.0000;614;562;678;2;827;637;614;
2005;6;24;10.0000;791;736;893;2;1031;821;791;
2005;6;24;11.0000;926;874;1021;2;1185;959;926;
2005;6;24;12.0000;1016;977;1116;2;1277;1048;1016;
2005;6;24;13.0000;1016;977;1116;2;1302;1072;1016;
2005;6;24;14.0000;971;916;1071;2;1257;1028;971;
2005;6;24;15.0000;857;801;931;2;1145;923;857;
2005;6;24;16.0000;719;658;794;2;975;766;719;
2005;6;24;17.0000;532;436;571;2;757;569;532;
2005;6;24;18.0000;304;208;354;2;507;350;304;
2005;6;24;19.0000;110;47;124;2;242;136;110;
2005;6;24;20.0000;6;1;9;5;23;9;6;
2005;6;24;21.0000;0;0;0;1;0;0;0;
2005;6;24;22.0000;0;0;0;1;0;0;0;
2005;6;24;23.0000;0;0;0;1;0;0;0;
2005;6;24;24.0000;0;0;0;1;0;0;0;
2005;6;25;01.0000;0;0;0;1;0;0;0;
2005;6;25;02.0000;0;0;0;1;0;0;0;
2005;6;25;03.0000;0;0;0;1;0;0;0;
2005;6;25;04.0000;0;0;0;1;0;0;0;
2005;6;25;05.0000;0;0;0;1;0;0;0;
2005;6;25;06.0000;21;6;27;5;67;29;21;
2005;6;25;07.0000;168;91;189;2;322;193;168;
2005;6;25;08.0000;387;314;453;2;585;410;387;
2005;6;25;09.0000;598;551;684;2;826;620;598;
2005;6;25;10.0000;775;721;875;2;1031;802;775;
2005;6;25;11.0000;916;864;1010;2;1185;939;916;
2005;6;25;12.0000;995;939;1098;2;1277;1021;995;
2005;6;25;13.0000;1023;984;1124;2;1301;1041;1023;
2005;6;25;14.0000;836;750;994;2;1256;995;836;
2005;6;25;15.0000;231;170;353;2;1145;889;231;
2005;6;25;16.0000;347;293;517;2;975;732;347;
2005;6;25;17.0000;480;385;534;2;757;537;480;
2005;6;25;18.0000;220;123;273;2;507;321;220;
2005;6;25;19.0000;31;0;50;2;242;119;31;
2005;6;25;20.0000;2;0;3;5;23;8;2;
2005;6;25;21.0000;0;0;0;1;0;0;0;
2005;6;25;22.0000;0;0;0;1;0;0;0;
2005;6;25;23.0000;0;0;0;1;0;0;0;
2005;6;25;24.0000;0;0;0;1;0;0;0;
2005;6;26;01.0000;0;0;0;1;0;0;0;
2005;6;26;02.0000;0;0;0;1;0;0;0;
2005;6;26;03.0000;0;0;0;1;0;0;0;
2005;6;26;04.0000;0;0;0;1;0;0;0;
2005;6;26;05.0000;0;0;0;1;0;0;0;
2005;6;26;06.0000;19;3;27;5;64;29;19;
2005;6;26;07.0000;150;64;170;2;317;199;150;
2005;6;26;08.0000;371;301;434;2;580;422;371;
2005;6;26;09.0000;612;560;676;2;822;639;612;
2005;6;26;10.0000;762;709;860;2;1028;825;762;
2005;6;26;11.0000;565;467;738;2;1183;966;565;
2005;6;26;12.0000;980;925;1081;2;1276;1051;980;
2005;6;26;13.0000;997;941;1100;2;1301;1074;997;
2005;6;26;14.0000;899;848;991;2;1257;1032;899;
2005;6;26;15.0000;694;616;839;2;1147;929;694;
2005;6;26;16.0000;542;466;702;2;977;771;542;
2005;6;26;17.0000;260;132;349;2;761;570;260;
2005;6;26;18.0000;121;21;177;2;511;347;121;
2005;6;26;19.0000;48;0;76;2;246;131;48;
2005;6;26;20.0000;4;0;6;5;24;9;4;
2005;6;26;21.0000;0;0;0;1;0;0;0;
2005;6;26;22.0000;0;0;0;1;0;0;0;
2005;6;26;23.0000;0;0;0;1;0;0;0;
2005;6;26;24.0000;0;0;0;1;0;0;0;
2005;6;27;01.0000;0;0;0;1;0;0;0;
2005;6;27;02.0000;0;0;0;1;0;0;0;
2005;6;27;03.0000;0;0;0;1;0;0;0;
2005;6;27;04.0000;0;0;0;1;0;0;0;
2005;6;27;05.0000;0;0;0;1;0;0;0;
2005;6;27;06.0000;15;3;21;5;63;24;15;
2005;6;27;07.0000;107;28;139;2;317;170;107;
2005;6;27;08.0000;344;282;451;2;580;380;344;
2005;6;27;09.0000;551;486;660;2;822;592;551;
2005;6;27;10.0000;719;639;870;2;1028;779;719;
2005;6;27;11.0000;828;781;913;2;1182;922;828;
2005;6;27;12.0000;518;429;677;2;1276;1009;518;
2005;6;27;13.0000;583;482;761;2;1301;1033;583;
2005;6;27;14.0000;308;212;440;2;1257;990;308;
2005;6;27;15.0000;505;414;674;2;1147;887;505;
2005;6;27;16.0000;600;522;697;2;977;732;600;
2005;6;27;17.0000;498;399;554;2;760;538;498;
2005;6;27;18.0000;281;192;327;2;511;323;281;
2005;6;27;19.0000;81;21;105;2;245;121;81;
2005;6;27;20.0000;5;0;7;5;24;8;5;
2005;6;27;21.0000;0;0;0;1;0;0;0;
2005;6;27;22.0000;0;0;0;1;0;0;0;
2005;6;27;23.0000;0;0;0;1;0;0;0;
2005;6;27;24.0000;0;0;0;1;0;0;0;
2005;6;28;01.0000;0;0;0;1;0;0;0;
2005;6;28;02.0000;0;0;0;1;0;0;0;
2005;6;28;03.0000;0;0;0;1;0;0;0;
2005;6;28;04.0000;0;0;0;1;0;0;0;
2005;6;28;05.0000;0;0;0;1;0;0;0;
2005;6;28;06.0000;17;3;25;5;63;25;17;
2005;6;28;07.0000;152;65;172;2;316;180;152;
2005;6;28;08.0000;371;301;434;2;579;398;371;
2005;6;28;09.0000;587;541;672;2;822;613;587;
2005;6;28;10.0000;767;714;866;2;1027;801;767;
2005;6;28;11.0000;904;853;997;2;1182;945;904;
2005;6;28;12.0000;999;943;1102;2;1275;1032;999;
2005;6;28;13.0000;1025;986;1126;2;1301;1056;1025;
2005;6;28;14.0000;962;908;1061;2;1257;1013;962;
2005;6;28;15.0000;871;814;947;2;1146;910;871;
2005;6;28;16.0000;667;580;775;2;977;752;667;
2005;6;28;17.0000;373;208;463;2;760;553;373;
2005;6;28;18.0000;164;43;214;2;510;334;164;
2005;6;28;19.0000;99;42;112;2;245;125;99;
2005;6;28;20.0000;5;1;8;5;24;8;5;
2005;6;28;21.0000;0;0;0;1;0;0;0;
2005;6;28;22.0000;0;0;0;1;0;0;0;
2005;6;28;23.0000;0;0;0;1;0;0;0;
2005;6;28;24.0000;0;0;0;1;0;0;0;
2005;6;29;01.0000;0;0;0;1;0;0;0;
2005;6;29;02.0000;0;0;0;1;0;0;0;
2005;6;29;03.0000;0;0;0;1;0;0;0;
2005;6;29;04.0000;0;0;0;1;0;0;0;
2005;6;29;05.0000;0;0;0;1;0;0;0;
2005;6;29;06.0000;17;3;25;5;62;24;17;
2005;6;29;07.0000;141;60;160;2;316;176;141;
2005;6;29;08.0000;357;290;418;2;579;390;357;
2005;6;29;09.0000;578;532;661;2;821;602;578;
2005;6;29;10.0000;756;704;853;2;1027;788;756;
2005;6;29;11.0000;890;840;981;2;1182;930;890;
2005;6;29;12.0000;980;925;1081;2;1275;1017;980;
2005;6;29;13.0000;1011;973;1111;2;1301;1040;1011;
2005;6;29;14.0000;941;888;1038;2;1257;998;941;
2005;6;29;15.0000;367;311;536;2;1146;894;367;
2005;6;29;16.0000;446;360;601;2;976;737;446;
2005;6;29;17.0000;274;140;368;2;759;540;274;
2005;6;29;18.0000;161;42;210;2;510;323;161;
2005;6;29;19.0000;77;20;101;2;244;120;77;
2005;6;29;20.0000;5;0;7;5;23;8;5;
2005;6;29;21.0000;0;0;0;1;0;0;0;
2005;6;29;22.0000;0;0;0;1;0;0;0;
2005;6;29;23.0000;0;0;0;1;0;0;0;
2005;6;29;24.0000;0;0;0;1;0;0;0;
2005;6;30;01.0000;0;0;0;1;0;0;0;
2005;6;30;02.0000;0;0;0;1;0;0;0;
2005;6;30;03.0000;0;0;0;1;0;0;0;
2005;6;30;04.0000;0;0;0;1;0;0;0;
2005;6;30;05.0000;0;0;0;1;0;0;0;
2005;6;30;06.0000;16;3;23;5;62;24;16;
2005;6;30;07.0000;142;60;161;2;315;173;142;
2005;6;30;08.0000;358;291;419;2;578;388;358;
2005;6;30;09.0000;575;530;659;2;821;602;575;
2005;6;30;10.0000;758;705;855;2;1026;789;758;
2005;6;30;11.0000;890;840;982;2;1181;932;890;
2005;6;30;12.0000;978;923;1078;2;1275;1019;978;
2005;6;30;13.0000;887;795;1054;2;1300;1042;887;
2005;6;30;14.0000;747;640;938;2;1256;1000;747;
2005;6;30;15.0000;801;654;942;2;1146;896;801;
2005;6;30;16.0000;349;294;520;2;976;740;349;
2005;6;30;17.0000;405;280;474;2;759;543;405;
2005;6;30;18.0000;253;141;314;2;509;327;253;
2005;6;30;19.0000;51;9;75;2;244;122;51;
2005;6;30;20.0000;3;0;5;5;23;8;3;
2005;6;30;21.0000;0;0;0;1;0;0;0;
2005;6;30;22.0000;0;0;0;1;0;0;0;
2005;6;30;23.0000;0;0;0;1;0;0;0;
2005;6;30;24.0000;0;0;0;1;0;0;0;
2005;7;1;01.0000;0;0;0;1;0;0;0;
2005;7;1;02.0000;0;0;0;1;0;0;0;
2005;7;1;03.0000;0;0;0;1;0;0;0;
2005;7;1;04.0000;0;0;0;1;0;0;0;
2005;7;1;05.0000;0;0;0;1;0;0;0;
2005;7;1;06.0000;16;3;23;5;58;23;16;
2005;7;1;07.0000;150;64;170;2;310;177;150;
2005;7;1;08.0000;370;301;433;2;573;394;370;
2005;7;1;09.0000;588;541;673;2;816;610;588;
2005;7;1;10.0000;772;718;871;2;1023;798;772;
2005;7;1;11.0000;915;863;1009;2;1179;941;915;
2005;7;1;12.0000;1005;967;1104;2;1273;1029;1005;
2005;7;1;13.0000;1036;996;1138;2;1300;1054;1036;
2005;7;1;14.0000;979;924;1080;2;1257;1013;979;
2005;7;1;15.0000;868;811;943;2;1148;910;868;
2005;7;1;16.0000;694;635;767;2;979;754;694;
2005;7;1;17.0000;475;381;528;2;762;556;475;
2005;7;1;18.0000;237;132;295;2;513;337;237;
2005;7;1;19.0000;82;21;107;2;247;128;82;
2005;7;1;20.0000;5;0;8;5;25;9;5;
2005;7;1;21.0000;0;0;0;1;0;0;0;
2005;7;1;22.0000;0;0;0;1;0;0;0;
2005;7;1;23.0000;0;0;0;1;0;0;0;
2005;7;1;24.0000;0;0;0;1;0;0;0;
2005;7;2;01.0000;0;0;0;1;0;0;0;
2005;7;2;02.0000;0;0;0;1;0;0;0;
2005;7;2;03.0000;0;0;0;1;0;0;0;
2005;7;2;04.0000;0;0;0;1;0;0;0;
2005;7;2;05.0000;0;0;0;1;0;0;0;
2005;7;2;06.0000;16;3;24;5;58;24;16;
2005;7;2;07.0000;152;65;172;2;309;179;152;
2005;7;2;08.0000;373;303;436;2;572;398;373;
2005;7;2;09.0000;591;544;676;2;816;614;591;
2005;7;2;10.0000;773;719;872;2;1022;802;773;
2005;7;2;11.0000;913;862;1007;2;1178;946;913;
2005;7;2;12.0000;1005;967;1104;2;1273;1034;1005;
2005;7;2;13.0000;1039;1000;1142;2;1300;1059;1039;
2005;7;2;14.0000;984;929;1085;2;1257;1019;984;
2005;7;2;15.0000;858;802;932;2;1147;917;858;
2005;7;2;16.0000;686;628;758;2;978;760;686;
2005;7;2;17.0000;396;271;461;2;762;562;396;
2005;7;2;18.0000;250;139;310;2;512;342;250;
2005;7;2;19.0000;93;24;121;2;246;130;93;
2005;7;2;20.0000;5;1;8;5;24;9;5;
2005;7;2;21.0000;0;0;0;1;0;0;0;
2005;7;2;22.0000;0;0;0;1;0;0;0;
2005;7;2;23.0000;0;0;0;1;0;0;0;
2005;7;2;24.0000;0;0;0;1;0;0;0;
2005;7;3;01.0000;0;0;0;1;0;0;0;
2005;7;3;02.0000;0;0;0;1;0;0;0;
2005;7;3;03.0000;0;0;0;1;0;0;0;
2005;7;3;04.0000;0;0;0;1;0;0;0;
2005;7;3;05.0000;0;0;0;1;0;0;0;
2005;7;3;06.0000;16;3;24;5;57;23;16;
2005;7;3;07.0000;154;65;174;2;308;177;154;
2005;7;3;08.0000;376;305;440;2;572;396;376;
2005;7;3;09.0000;596;549;682;2;815;613;596;
2005;7;3;10.0000;778;724;879;2;1022;803;778;
2005;7;3;11.0000;921;869;1016;2;1178;949;921;
2005;7;3;12.0000;1007;968;1106;2;1273;1038;1007;
2005;7;3;13.0000;1037;997;1139;2;1299;1063;1037;
2005;7;3;14.0000;1002;964;1101;2;1257;1024;1002;
2005;7;3;15.0000;893;835;971;2;1147;922;893;
2005;7;3;16.0000;751;688;830;2;978;767;751;
2005;7;3;17.0000;546;447;586;2;761;569;546;
2005;7;3;18.0000;317;241;358;2;511;349;317;
2005;7;3;19.0000;88;23;114;2;245;135;88;
2005;7;3;20.0000;5;1;7;5;24;9;5;
2005;7;3;21.0000;0;0;0;1;0;0;0;
2005;7;3;22.0000;0;0;0;1;0;0;0;
2005;7;3;23.0000;0;0;0;1;0;0;0;
2005;7;3;24.0000;0;0;0;1;0;0;0;
2005;7;4;01.0000;0;0;0;1;0;0;0;
2005;7;4;02.0000;0;0;0;1;0;0;0;
2005;7;4;03.0000;0;0;0;1;0;0;0;
2005;7;4;04.0000;0;0;0;1;0;0;0;
2005;7;4;05.0000;0;0;0;1;0;0;0;
2005;7;4;06.0000;16;3;24;5;56;23;16;
2005;7;4;07.0000;151;64;172;2;307;177;151;
2005;7;4;08.0000;371;301;434;2;571;392;371;
2005;7;4;09.0000;586;540;671;2;814;605;586;
2005;7;4;10.0000;765;712;864;2;1021;791;765;
2005;7;4;11.0000;909;858;1002;2;1178;932;909;
2005;7;4;12.0000;997;941;1100;2;1272;1019;997;
2005;7;4;13.0000;992;937;1095;2;1299;1042;992;
2005;7;4;14.0000;856;768;1017;2;1256;999;856;
2005;7;4;15.0000;840;785;912;2;1146;895;840;
